Employee ID,Age,Gender,Education Level,Marital Status,Tenure,Job Role,Department,Salary,Work Location,Performance Rating,Projects Completed,Training Hours,Promotions,Overtime Hours,Satisfaction Level,Work-Life Balance,Average Monthly Hours Worked,Absenteeism,Distance from Home,Manager Feedback Score,Churn
E02870,25,Female,Bachelor's,Divorced,7,Developer,Marketing,48200,Remote,3,29,76,0,44,0.86,Average,207,3,38,8.4,0
E02871,47,Female,High School,Married,12,Developer,Sales,42623,On-site,2,16,52,0,19,0.88,Poor,207,9,3,3.7,0
E02872,48,Male,Master's,Single,2,Analyst,HR,76935,On-site,4,20,39,0,41,0.28,Average,224,19,35,9.1,0
E02873,48,Male,Bachelor's,Single,10,Analyst,Marketing,130365,On-site,5,3,60,0,28,0.6,Good,297,8,46,2.7,0
E02874,27,Male,Bachelor's,Single,0,Sales,IT,79868,On-site,5,21,79,0,18,0.81,Poor,252,4,14,6.9,0
E02875,36,Male,Bachelor's,Single,2,Developer,HR,125702,On-site,2,6,13,1,34,0.07,Average,168,17,29,5.1,1
E02876,51,Female,Bachelor's,Single,12,Manager,Marketing,96099,On-site,4,35,21,0,40,0.57,Average,159,9,28,5.6,0
E02877,58,Male,Bachelor's,Single,5,Analyst,HR,130632,On-site,4,26,67,0,7,0.98,Poor,238,1,13,4.3,1
E02878,58,Male,Bachelor's,Single,0,Manager,HR,45578,On-site,5,13,80,1,30,0.36,Good,273,8,25,2.5,1
E02879,58,Male,Master's,Married,8,Analyst,IT,58727,On-site,1,14,2,0,20,0.73,Average,155,1,21,2.7,1
E02880,56,Female,Master's,Married,2,Analyst,IT,55809,On-site,1,18,66,0,34,0.8,Poor,276,16,24,2.0,0
E02881,44,Male,Master's,Married,2,Developer,IT,80468,On-site,3,48,72,0,12,0.74,Average,188,17,8,3.0,0
E02882,27,Male,High School,Single,11,Developer,HR,32757,On-site,3,17,37,0,41,0.95,Excellent,263,5,15,1.2,1
E02883,25,Male,Master's,Married,6,Analyst,IT,44725,Hybrid,4,32,6,0,23,0.77,Good,174,10,39,1.5,0
E02884,39,Female,High School,Single,6,Analyst,IT,88776,Remote,5,8,12,0,43,0.93,Average,198,15,35,4.4,1
E02885,30,Male,High School,Married,12,Developer,HR,80579,On-site,2,15,95,0,35,0.23,Excellent,254,19,4,1.0,1
E02886,50,Female,Master's,Married,5,Analyst,Sales,110662,Hybrid,3,19,54,0,15,0.59,Good,250,10,4,9.1,0
E02887,34,Male,Master's,Married,6,Developer,Sales,52072,Remote,1,22,1,0,36,0.38,Average,277,9,20,8.8,0
E02888,38,Male,Bachelor's,Married,4,Analyst,Sales,102884,On-site,4,37,36,0,8,0.72,Average,265,7,26,7.5,0
E02889,53,Female,Master's,Divorced,7,Analyst,HR,78058,On-site,3,48,76,0,38,0.15,Good,228,10,42,8.9,0
E02890,43,Male,PhD,Married,9,Manager,IT,105893,On-site,4,45,92,0,45,0.18,Poor,283,6,23,9.3,0
E02891,25,Female,Bachelor's,Single,13,Developer,Sales,48768,On-site,2,49,76,0,46,0.13,Average,266,3,27,4.1,0
E02892,26,Female,Bachelor's,Divorced,1,Manager,IT,71183,Remote,3,35,49,0,9,0.27,Average,154,8,45,4.6,1
E02893,58,Female,Master's,Married,4,Analyst,Sales,127078,On-site,5,5,19,1,26,0.19,Average,150,11,45,9.4,0
E02894,34,Female,Bachelor's,Married,10,Analyst,HR,91775,Remote,2,11,48,1,49,0.77,Poor,166,17,40,6.0,0
E02895,55,Male,High School,Married,8,Developer,HR,122644,On-site,1,46,10,0,31,0.59,Average,282,4,22,6.7,1
E02896,43,Male,Master's,Single,3,Developer,IT,109123,Remote,4,21,49,1,9,0.37,Average,257,3,7,8.7,0
E02897,44,Female,Bachelor's,Single,7,Manager,IT,108082,On-site,2,36,40,0,48,0.21,Average,183,11,1,9.9,0
E02898,24,Female,High School,Single,2,Manager,HR,38000,Remote,2,15,72,0,11,0.8,Average,286,6,37,6.4,0
E02899,55,Female,Bachelor's,Single,5,Developer,IT,30292,Remote,2,23,3,0,40,0.88,Good,211,18,38,8.7,1
E02900,53,Male,Bachelor's,Married,7,Developer,Marketing,125394,Remote,4,23,42,0,43,0.85,Good,166,17,1,9.1,0
E02901,42,Male,PhD,Single,13,Developer,Marketing,141095,Remote,5,9,78,0,49,0.92,Poor,235,2,42,9.8,0
E02902,42,Female,Bachelor's,Married,8,Developer,Sales,43947,On-site,4,29,99,1,19,0.81,Poor,227,14,49,3.0,0
E02903,32,Male,Bachelor's,Married,13,Developer,Marketing,31534,On-site,4,12,30,0,18,0.63,Poor,176,13,7,5.4,0
E02904,25,Male,PhD,Single,12,Analyst,Sales,64159,On-site,1,9,1,0,19,0.43,Good,232,4,46,4.6,0
E02905,22,Male,Master's,Single,6,Developer,IT,47404,Remote,4,25,11,0,9,0.29,Poor,162,1,48,1.1,0
E02906,49,Female,Bachelor's,Married,5,Developer,Sales,61490,On-site,4,4,84,0,36,0.01,Excellent,226,2,23,2.2,0
E02907,45,Male,Master's,Single,10,Manager,IT,96155,On-site,5,48,29,0,0,0.83,Good,289,19,35,1.7,0
E02908,56,Female,Bachelor's,Married,5,Analyst,Sales,137792,Remote,4,18,43,0,29,0.44,Average,231,14,42,7.3,0
E02909,34,Male,Bachelor's,Married,11,Developer,IT,91099,On-site,4,16,86,0,31,0.87,Poor,180,12,1,9.7,1
E02910,55,Female,Bachelor's,Married,14,Developer,Sales,42478,On-site,4,0,74,0,6,0.32,Poor,233,0,25,3.2,0
E02911,32,Female,Bachelor's,Single,5,Developer,HR,117017,Remote,4,31,35,1,14,0.34,Average,242,8,32,8.8,0
E02912,57,Male,Bachelor's,Married,14,Analyst,IT,123281,Hybrid,1,38,24,0,21,0.02,Average,153,13,42,9.3,0
E02913,38,Female,Bachelor's,Single,9,Manager,Sales,82905,On-site,1,37,70,0,47,0.49,Average,256,18,25,4.5,0
E02914,56,Male,Bachelor's,Single,8,Manager,Sales,49041,Remote,4,0,49,0,10,0.49,Poor,193,6,42,2.5,1
E02915,39,Male,High School,Married,2,Sales,Sales,72640,On-site,4,10,71,0,4,0.65,Average,219,18,47,9.5,0
E02916,43,Female,High School,Divorced,3,Sales,Sales,42823,On-site,1,16,21,0,1,0.75,Average,247,18,36,9.8,0
E02917,45,Male,Bachelor's,Single,2,Analyst,Sales,88020,On-site,1,21,35,0,35,0.35,Average,298,18,36,9.5,0
E02918,40,Male,High School,Divorced,12,Manager,IT,35377,Remote,4,13,2,0,30,0.93,Average,181,8,12,1.8,0
E02919,58,Male,Bachelor's,Single,8,Manager,IT,70567,Hybrid,4,43,77,0,13,0.46,Good,217,9,42,1.2,0
E02920,42,Male,Bachelor's,Single,12,Analyst,IT,45117,On-site,5,22,26,0,40,0.57,Average,203,8,36,4.6,1
E02921,29,Female,Bachelor's,Married,13,Analyst,IT,112702,Remote,1,17,99,0,41,0.59,Good,152,14,19,8.4,0
E02922,49,Male,Bachelor's,Single,4,Analyst,IT,143188,On-site,1,18,89,0,46,0.88,Poor,193,13,0,5.8,0
E02923,26,Female,Bachelor's,Single,13,Developer,HR,120425,Hybrid,1,26,6,0,35,0.69,Good,265,14,23,4.7,1
E02924,38,Female,Master's,Single,9,Developer,IT,118493,On-site,3,17,36,0,8,0.35,Average,190,5,37,6.9,0
E02925,58,Male,PhD,Single,12,Manager,IT,130020,Remote,2,16,54,0,12,0.71,Average,263,1,48,8.0,0
E02926,57,Male,Master's,Single,7,Developer,Sales,141185,On-site,1,25,43,0,3,0.89,Average,164,3,44,4.4,0
E02927,40,Female,Bachelor's,Married,11,Developer,IT,38445,Hybrid,3,29,71,0,21,0.82,Average,266,9,19,1.7,0
E02928,48,Male,High School,Married,7,Manager,IT,65639,On-site,2,33,59,0,39,0.05,Good,246,5,44,9.5,0
E02929,55,Male,Bachelor's,Divorced,8,Developer,HR,45084,On-site,2,15,58,0,27,0.07,Poor,192,14,19,6.0,0
E02930,32,Male,Master's,Married,9,Manager,IT,124732,Remote,1,16,51,0,16,0.68,Average,284,9,3,2.5,1
E02931,33,Female,Bachelor's,Married,6,Manager,Marketing,64466,Remote,2,9,3,0,9,0.98,Average,281,6,41,2.9,0
E02932,42,Female,Bachelor's,Married,2,Manager,Sales,120275,Hybrid,3,29,1,0,19,0.6,Excellent,246,16,42,7.2,0
E02933,32,Male,High School,Married,4,Sales,HR,38164,On-site,1,29,16,0,35,0.44,Poor,293,15,33,1.1,0
E02934,49,Male,Master's,Single,2,Developer,IT,66169,On-site,4,25,84,1,29,0.58,Average,208,6,13,7.7,0
E02935,26,Female,Bachelor's,Single,1,Analyst,IT,102184,Remote,4,6,99,0,17,0.45,Good,194,16,13,9.7,0
E02936,38,Female,High School,Married,2,Developer,Sales,71308,On-site,4,4,83,1,8,0.21,Good,156,12,32,6.5,0
E02937,41,Female,Master's,Single,11,Analyst,Marketing,112849,Remote,3,20,29,0,38,0.28,Good,238,4,8,7.7,0
E02938,33,Female,Bachelor's,Divorced,9,Sales,HR,149319,On-site,3,7,47,0,32,0.3,Excellent,229,1,39,8.4,1
E02939,27,Male,Bachelor's,Married,8,Developer,Sales,130532,Remote,2,28,1,0,22,0.6,Average,270,7,5,7.1,1
E02940,38,Female,Bachelor's,Single,8,Developer,IT,118602,On-site,3,31,78,1,21,0.83,Good,171,0,38,5.8,0
E02941,40,Male,Bachelor's,Married,7,Developer,Sales,35576,Remote,1,23,65,0,28,0.05,Good,268,2,20,8.2,1
E02942,47,Male,Bachelor's,Single,6,Developer,IT,126200,Remote,5,43,26,0,0,0.52,Average,240,18,5,2.8,0
E02943,53,Female,Bachelor's,Divorced,0,Developer,IT,119161,Remote,4,2,20,0,21,0.53,Poor,262,14,49,7.3,0
E02944,27,Male,Bachelor's,Divorced,8,Developer,HR,105406,Remote,2,32,88,0,24,0.96,Poor,202,12,12,3.2,0
E02945,57,Other,Master's,Married,9,Manager,IT,80178,On-site,2,3,92,0,13,0.82,Good,241,18,7,8.9,0
E02946,59,Male,Bachelor's,Single,1,Analyst,Sales,44600,Remote,4,10,4,0,49,0.39,Poor,182,0,40,9.0,0
E02947,32,Female,Bachelor's,Single,5,Manager,Marketing,86742,Remote,4,27,64,0,3,0.61,Average,152,1,14,6.5,1
E02948,54,Female,Bachelor's,Married,9,Analyst,IT,132941,Remote,1,36,24,0,39,0.66,Good,284,16,38,5.7,0
E02949,45,Male,Master's,Married,4,Analyst,IT,88936,Remote,2,7,24,0,6,0.67,Average,296,11,19,4.8,1
E02950,44,Female,High School,Single,5,Manager,IT,145478,On-site,4,1,47,0,28,0.91,Poor,181,5,10,9.7,1
E02951,36,Male,High School,Single,7,Analyst,IT,56013,Remote,3,5,10,0,19,0.58,Poor,198,10,5,1.2,1
E02952,48,Female,Bachelor's,Single,7,Developer,HR,139887,Hybrid,2,31,96,0,47,0.22,Poor,159,13,11,4.3,0
E02953,32,Male,Bachelor's,Married,9,Developer,IT,120511,On-site,3,35,18,0,7,0.64,Average,171,8,27,2.8,0
E02954,38,Female,Bachelor's,Married,1,Manager,Sales,92583,Remote,4,18,17,0,8,0.24,Average,178,2,3,3.8,0
E02955,35,Male,Master's,Single,6,Manager,Sales,32467,On-site,1,42,6,0,37,0.12,Poor,252,18,23,5.7,0
E02956,48,Male,Bachelor's,Single,1,Manager,IT,42333,On-site,2,40,86,1,5,0.61,Poor,232,13,35,7.5,0
E02957,39,Male,Master's,Married,0,Developer,Sales,117396,On-site,2,36,3,0,32,0.28,Good,277,12,7,6.5,0
E02958,49,Male,High School,Married,11,Analyst,Marketing,113023,Remote,4,17,20,0,30,0.63,Poor,212,14,3,8.1,0
E02959,25,Female,Master's,Married,7,Sales,IT,34863,On-site,3,34,40,0,5,0.82,Average,237,18,40,7.7,0
E02960,28,Female,High School,Married,8,Developer,HR,96395,On-site,5,24,76,0,22,0.15,Average,239,7,12,3.0,0
E02961,56,Female,Bachelor's,Single,13,Developer,Sales,92325,On-site,4,39,90,0,35,0.06,Average,195,10,2,3.4,0
E02962,30,Male,Bachelor's,Single,6,Manager,Sales,102083,On-site,3,37,5,0,46,0.08,Poor,173,5,47,3.7,0
E02963,29,Male,Bachelor's,Divorced,3,Analyst,IT,47869,Remote,3,39,76,1,19,0.97,Average,286,12,47,4.0,0
E02964,38,Male,Master's,Divorced,6,Sales,Sales,100764,On-site,5,16,62,0,22,0.09,Good,194,6,44,6.2,1
E02965,38,Female,High School,Married,3,Manager,HR,94055,Hybrid,2,1,17,0,14,0.92,Average,246,16,19,9.4,0
E02966,54,Other,Bachelor's,Married,6,Developer,HR,127500,On-site,1,21,26,0,32,0.98,Average,182,8,34,8.3,0
E02967,53,Male,Bachelor's,Divorced,3,Analyst,Sales,140829,On-site,5,36,86,0,6,0.07,Average,279,12,8,6.2,0
E02968,29,Male,Master's,Married,14,Analyst,Marketing,85076,On-site,4,45,45,0,32,0.54,Average,286,9,33,3.7,1
E02969,40,Male,High School,Single,13,Developer,Sales,136962,Hybrid,3,32,45,0,35,0.7,Average,154,18,36,1.7,0
E02970,59,Female,Master's,Married,13,Developer,Marketing,131584,On-site,5,19,94,0,16,0.04,Average,258,11,16,7.2,0
E02971,24,Female,Master's,Divorced,8,Developer,IT,83437,On-site,3,39,84,0,4,0.52,Average,207,18,39,1.4,0
E02972,26,Female,Master's,Married,4,Developer,IT,119024,Remote,2,11,88,0,44,0.42,Average,262,5,42,1.9,1
E02973,34,Male,High School,Married,6,Developer,HR,108492,On-site,3,48,44,0,45,0.51,Poor,220,13,20,9.3,0
E02974,52,Female,Bachelor's,Married,10,Developer,IT,122285,On-site,1,33,42,0,3,0.55,Average,240,18,0,2.8,0
E02975,37,Female,High School,Single,7,Sales,Sales,77741,On-site,4,34,79,0,8,0.72,Good,224,5,28,7.6,0
E02976,53,Male,Master's,Single,4,Sales,IT,134028,On-site,2,38,49,0,26,0.12,Good,225,1,38,5.0,1
E02977,43,Female,Master's,Divorced,0,Developer,HR,88839,On-site,3,1,79,0,35,0.99,Average,220,10,6,4.8,0
E02978,50,Male,Bachelor's,Married,3,Analyst,Sales,64898,On-site,1,27,20,0,1,0.28,Average,296,13,42,1.8,0
E02979,43,Male,Master's,Single,2,Manager,HR,89434,Remote,1,18,32,1,10,0.98,Average,243,10,18,6.2,0
E02980,24,Female,High School,Divorced,12,Manager,IT,102393,Hybrid,4,10,91,0,23,0.69,Poor,213,5,41,8.3,1
E02981,31,Male,Bachelor's,Married,6,Analyst,Sales,137811,Remote,2,42,29,0,28,0.68,Excellent,185,11,26,5.3,0
E02982,42,Female,Bachelor's,Married,5,Analyst,Sales,75942,On-site,4,47,0,0,49,0.92,Good,183,2,41,5.7,0
E02983,37,Female,PhD,Married,14,Manager,Sales,89536,On-site,4,13,68,0,14,0.89,Good,284,5,44,5.7,0
E02984,33,Male,Master's,Single,5,Analyst,Sales,75237,On-site,1,37,32,0,38,0.23,Average,195,19,27,2.2,1
E02985,23,Female,Master's,Married,1,Manager,HR,59840,On-site,5,23,74,0,2,0.7,Average,204,3,3,2.3,1
E02986,45,Female,Master's,Divorced,5,Developer,IT,129487,On-site,3,1,71,0,17,0.5,Good,253,3,11,5.1,0
E02987,56,Male,Bachelor's,Single,7,Manager,IT,143551,Remote,2,41,94,0,44,0.49,Average,276,19,34,7.4,0
E02988,51,Male,Master's,Married,4,Developer,Sales,133730,Remote,5,6,84,0,37,0.01,Average,253,1,14,6.7,1
E02989,51,Male,Bachelor's,Single,8,Analyst,IT,68259,Remote,4,37,88,0,20,0.53,Average,187,12,44,4.2,0
E02990,56,Male,Master's,Single,10,Developer,Sales,118506,On-site,2,8,17,0,43,0.1,Poor,219,14,24,4.6,0
E02991,40,Male,Master's,Single,1,Developer,IT,63534,On-site,4,32,11,0,33,0.27,Good,186,8,13,9.9,0
E02992,29,Male,High School,Married,6,Manager,Sales,56605,On-site,2,26,11,1,41,0.01,Average,242,5,41,4.6,0
E02993,47,Male,Bachelor's,Married,5,Sales,IT,53318,Remote,2,3,98,1,2,0.4,Average,196,0,44,3.2,0
E02994,28,Female,High School,Married,13,Developer,Sales,52159,Remote,3,32,63,0,7,0.93,Average,228,0,28,4.5,1
E02995,51,Male,PhD,Married,14,Manager,Sales,106319,On-site,1,7,28,0,34,0.8,Average,284,7,46,6.4,0
E02996,28,Female,High School,Single,10,Analyst,Sales,115569,On-site,3,39,77,0,2,0.06,Good,286,17,35,2.2,0
E02997,24,Female,Bachelor's,Single,10,Developer,Sales,37015,On-site,3,8,76,0,39,0.71,Poor,242,14,29,2.7,1
E02998,22,Female,Master's,Single,14,Developer,HR,132213,Hybrid,5,11,18,0,12,0.73,Average,183,8,48,2.4,1
E02999,57,Male,Bachelor's,Married,12,Analyst,HR,118777,On-site,3,48,83,0,15,0.78,Average,241,15,29,5.9,0
E03000,46,Female,Bachelor's,Married,5,Sales,IT,67857,On-site,2,43,1,0,42,0.66,Poor,224,5,7,4.3,0
E03001,58,Female,Bachelor's,Married,3,Developer,IT,119789,On-site,4,10,11,1,29,0.07,Poor,288,9,37,8.7,0
E03002,22,Female,High School,Married,13,Developer,Sales,52941,On-site,5,15,43,0,47,0.65,Good,188,15,6,3.1,0
E03003,36,Male,Master's,Single,12,Developer,Marketing,128723,Hybrid,2,1,73,0,8,0.22,Average,276,12,31,7.2,0
E03004,58,Male,Bachelor's,Married,9,Developer,HR,112181,On-site,4,46,35,0,44,0.59,Average,256,3,2,6.3,0
E03005,34,Female,Bachelor's,Single,8,Analyst,Sales,144476,On-site,4,37,16,0,21,0.68,Good,256,11,6,1.2,0
E03006,29,Male,Bachelor's,Divorced,5,Developer,Sales,94288,On-site,5,42,6,0,28,0.11,Good,206,9,6,4.1,0
E03007,26,Male,Bachelor's,Single,12,Developer,Marketing,110900,On-site,3,36,99,0,12,0.47,Average,155,9,37,2.5,0
E03008,30,Male,Master's,Single,11,Manager,Sales,110183,Remote,5,45,17,0,3,0.23,Average,162,4,2,4.0,0
E03009,22,Female,Master's,Married,7,Manager,Sales,59211,On-site,5,47,12,0,45,0.81,Average,198,18,5,3.1,0
E03010,57,Female,Bachelor's,Single,7,Manager,IT,30902,On-site,5,2,76,0,25,0.93,Poor,225,6,9,7.8,0
E03011,56,Male,Bachelor's,Single,3,Manager,IT,75805,Remote,4,34,59,0,29,0.52,Good,250,3,13,9.8,0
E03012,23,Female,Bachelor's,Married,4,Manager,IT,102762,On-site,3,46,11,0,1,0.55,Good,192,11,37,3.1,0
E03013,44,Female,Bachelor's,Single,1,Developer,Sales,30914,Remote,1,8,78,0,39,0.08,Good,299,7,26,8.1,0
E03014,30,Male,Bachelor's,Single,3,Developer,HR,45165,On-site,4,48,47,0,37,0.39,Average,240,13,44,1.1,0
E03015,55,Female,Master's,Single,11,Manager,HR,95585,On-site,5,35,50,0,44,0.14,Average,270,6,20,1.8,0
E03016,35,Female,Bachelor's,Married,5,Developer,Marketing,103457,On-site,4,6,66,0,5,0.7,Average,291,8,17,4.3,0
E03017,25,Female,High School,Single,13,Developer,Sales,64777,On-site,2,25,59,0,37,0.96,Average,201,11,41,3.0,0
E03018,51,Male,Bachelor's,Single,14,Analyst,Sales,79076,On-site,3,11,9,0,16,0.81,Poor,176,14,34,2.9,0
E03019,52,Female,High School,Married,1,Analyst,IT,96167,On-site,1,15,22,0,4,0.39,Good,236,16,23,3.8,0
E03020,59,Male,Master's,Married,1,Analyst,IT,127125,Remote,3,30,3,0,11,0.66,Excellent,224,13,42,8.2,0
E03021,32,Male,Bachelor's,Married,9,Developer,IT,47957,On-site,2,23,24,0,33,1.0,Good,189,6,2,2.4,1
E03022,56,Male,Bachelor's,Single,6,Analyst,Sales,136214,Remote,1,0,64,0,2,0.04,Poor,179,12,7,3.7,0
E03023,29,Female,Bachelor's,Single,9,Analyst,HR,135872,Remote,4,25,60,0,41,0.28,Average,166,0,15,8.0,0
E03024,24,Female,Master's,Married,4,Manager,IT,71682,On-site,1,26,68,0,10,0.08,Average,158,11,43,8.3,0
E03025,35,Male,High School,Married,12,Sales,Sales,78410,On-site,5,4,68,1,17,0.64,Poor,189,15,47,1.4,0
E03026,34,Male,Master's,Married,2,Developer,IT,93652,On-site,2,37,46,1,48,0.84,Average,263,12,12,4.6,0
E03027,53,Female,Bachelor's,Single,14,Analyst,HR,93358,On-site,5,46,26,0,21,0.36,Good,189,18,44,5.0,0
E03028,55,Male,Master's,Single,2,Sales,Sales,130614,Remote,2,48,61,0,3,0.39,Good,283,14,36,9.8,0
E03029,40,Female,Master's,Divorced,6,Analyst,Sales,61013,On-site,4,47,70,0,22,0.29,Average,222,15,14,7.0,0
E03030,59,Male,High School,Married,2,Developer,Marketing,103936,On-site,4,26,48,0,28,0.56,Average,298,16,22,2.9,0
E03031,37,Male,Master's,Single,11,Analyst,HR,80040,Remote,5,20,60,0,46,0.13,Poor,232,19,38,3.7,1
E03032,23,Other,Bachelor's,Single,9,Analyst,IT,126924,Remote,2,14,87,0,27,0.19,Average,282,0,42,7.2,0
E03033,38,Male,High School,Married,4,Developer,IT,52834,On-site,2,11,86,0,6,0.08,Good,183,12,31,7.0,0
E03034,55,Male,High School,Single,12,Developer,HR,140955,On-site,4,10,71,0,42,0.14,Average,284,9,42,1.6,1
E03035,37,Male,Bachelor's,Married,1,Analyst,Sales,87446,On-site,3,24,29,0,15,0.84,Average,190,4,32,8.4,0
E03036,59,Female,Bachelor's,Married,2,Manager,Marketing,103195,On-site,5,3,30,0,40,0.18,Good,209,0,42,7.9,0
E03037,23,Female,Master's,Single,13,Analyst,Marketing,56576,On-site,5,44,15,0,39,0.48,Average,172,13,26,3.6,0
E03038,23,Male,Master's,Single,14,Developer,HR,110270,Remote,2,21,91,0,42,0.7,Good,275,13,9,3.2,0
E03039,47,Male,Bachelor's,Single,3,Manager,Sales,93119,On-site,1,42,64,0,44,0.19,Good,206,9,11,2.4,1
E03040,34,Female,Master's,Divorced,12,Developer,HR,36752,Remote,4,26,10,0,24,0.45,Good,199,5,7,5.0,0
E03041,52,Male,Bachelor's,Married,0,Developer,HR,144592,On-site,4,24,61,0,25,0.21,Good,282,6,32,4.5,0
E03042,55,Female,Bachelor's,Married,3,Manager,IT,132751,On-site,3,23,37,0,36,0.91,Poor,195,14,37,1.1,0
E03043,24,Male,Master's,Married,3,Developer,IT,92700,On-site,1,8,86,0,14,0.04,Average,291,1,33,8.7,0
E03044,29,Male,High School,Divorced,2,Manager,HR,48523,On-site,1,41,95,0,26,0.59,Average,295,3,13,4.0,0
E03045,44,Female,Bachelor's,Divorced,9,Developer,IT,54446,Remote,1,21,95,1,31,0.88,Average,203,7,49,2.6,1
E03046,35,Male,Master's,Married,14,Developer,Sales,108995,On-site,3,26,92,0,32,0.79,Average,230,16,18,5.4,1
E03047,48,Female,Bachelor's,Single,14,Analyst,Sales,41292,On-site,4,23,94,0,7,0.23,Good,270,19,42,8.4,0
E03048,50,Male,High School,Married,8,Analyst,Sales,35135,On-site,1,0,58,0,5,0.54,Average,225,6,11,8.4,0
E03049,22,Male,High School,Married,2,Sales,IT,70797,Remote,4,0,18,0,31,0.06,Good,155,18,47,4.1,1
E03050,38,Other,Bachelor's,Married,1,Manager,Sales,62144,Remote,4,13,8,0,44,0.28,Average,252,5,36,6.7,0
E03051,51,Male,PhD,Married,6,Developer,Sales,48360,Remote,3,47,95,0,40,0.38,Average,184,7,40,7.3,0
E03052,34,Female,Bachelor's,Single,8,Analyst,HR,75261,On-site,4,41,94,0,7,0.07,Average,294,9,46,1.8,0
E03053,42,Male,Bachelor's,Single,5,Analyst,Sales,95239,On-site,2,28,68,0,2,0.17,Average,277,3,17,3.0,0
E03054,40,Female,Bachelor's,Married,13,Developer,Sales,48252,On-site,4,19,22,0,21,0.84,Average,256,15,48,4.5,0
E03055,40,Female,Bachelor's,Single,4,Developer,Sales,130369,Remote,2,32,54,0,37,0.47,Excellent,240,7,5,2.5,0
E03056,46,Male,High School,Married,0,Analyst,HR,70774,Hybrid,1,44,84,0,35,0.94,Average,296,16,4,9.6,0
E03057,43,Female,Bachelor's,Divorced,2,Developer,IT,146603,On-site,2,38,19,0,42,0.16,Average,289,17,43,8.7,0
E03058,52,Female,Bachelor's,Married,8,Manager,HR,71136,On-site,1,19,12,0,31,0.67,Good,298,4,34,8.7,0
E03059,38,Male,High School,Divorced,7,Manager,Marketing,50106,On-site,2,48,56,0,24,0.76,Average,156,17,28,7.6,0
E03060,44,Female,High School,Married,8,Analyst,Sales,120552,On-site,2,16,19,0,27,0.78,Average,244,3,35,9.8,0
E03061,53,Female,Master's,Married,7,Developer,IT,53248,On-site,1,29,46,1,29,0.76,Average,270,4,15,6.9,0
E03062,31,Male,Master's,Married,0,Analyst,Sales,65346,Remote,3,12,76,0,29,0.17,Average,177,16,37,1.4,0
E03063,31,Male,Master's,Single,7,Developer,IT,51573,On-site,4,21,6,0,5,0.45,Excellent,190,11,26,9.9,0
E03064,57,Male,Bachelor's,Married,7,Developer,HR,73635,Remote,2,37,33,0,41,0.89,Excellent,152,0,19,3.5,1
E03065,29,Male,High School,Single,4,Analyst,Sales,53505,On-site,5,37,55,0,15,0.57,Average,157,5,47,7.3,0
E03066,41,Female,Master's,Divorced,13,Developer,HR,147556,Remote,3,8,52,0,26,0.37,Poor,165,14,23,1.8,0
E03067,53,Male,High School,Single,5,Sales,HR,71481,Remote,4,27,52,0,9,0.01,Average,271,12,6,7.3,0
E03068,35,Female,Bachelor's,Single,1,Analyst,IT,47664,Remote,3,22,80,1,22,0.61,Good,236,12,13,9.6,1
E03069,49,Male,Master's,Married,0,Developer,IT,68144,On-site,3,22,62,0,19,0.89,Poor,294,11,3,2.7,1
E03070,45,Male,Master's,Married,7,Analyst,Sales,118622,Remote,1,31,29,0,25,0.2,Average,178,13,16,4.1,0
E03071,36,Female,PhD,Single,6,Developer,Sales,77098,Remote,5,16,67,0,34,1.0,Poor,241,5,46,8.6,0
E03072,43,Female,Master's,Single,3,Developer,Sales,147989,On-site,4,39,3,0,18,0.21,Average,223,16,42,5.3,0
E03073,51,Female,Bachelor's,Married,14,Developer,IT,81866,On-site,3,37,36,0,17,0.57,Average,154,15,32,4.9,0
E03074,25,Male,Bachelor's,Married,10,Developer,Sales,124872,Hybrid,1,42,38,0,47,0.48,Good,204,10,23,5.2,0
E03075,34,Male,Master's,Single,11,Analyst,IT,70153,Remote,4,27,35,0,29,0.77,Average,252,3,12,3.0,0
E03076,44,Male,High School,Married,6,Analyst,IT,73622,On-site,1,20,14,1,22,0.49,Average,200,10,23,7.2,0
E03077,29,Other,Master's,Single,1,Manager,HR,100537,On-site,4,44,85,0,18,0.34,Average,255,11,41,7.4,0
E03078,39,Male,Bachelor's,Single,10,Developer,HR,74195,On-site,3,40,74,0,35,0.96,Good,288,4,12,7.4,0
E03079,33,Female,High School,Divorced,1,Developer,IT,85213,On-site,2,29,35,0,36,0.57,Average,187,16,25,2.3,0
E03080,52,Female,Master's,Single,6,Analyst,IT,36535,Hybrid,5,44,95,0,14,0.04,Good,175,19,9,7.0,1
E03081,35,Male,High School,Single,2,Analyst,Sales,39184,On-site,2,18,18,0,41,0.44,Poor,275,15,40,9.7,0
E03082,55,Female,Master's,Divorced,5,Developer,IT,121069,On-site,2,45,15,0,32,0.5,Excellent,246,7,19,5.4,0
E03083,39,Female,Bachelor's,Married,13,Manager,IT,39116,On-site,3,49,73,0,23,0.03,Average,209,8,24,1.7,0
E03084,55,Female,Master's,Single,11,Analyst,HR,54628,Remote,1,22,80,0,26,0.68,Poor,232,2,34,5.0,0
